league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,entrena,confianza,cluster,perfil,dist_centroide
ESP-La Liga,2324,Cádiz,Gonzalo Escalante,ARG,MF,30.0,1993.0,25.0,18.0,1697.0,18.9,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.05,0.11,0.16,0.05,0.16,18.9,1.0,14.0,3.0,21.4,0.74,0.16,0.07,0.33,0.0,0.0,68.0,49.6,18,81.0,8,7,35.0,5,0.84,11.0,29.0,-18.0,-0.95,-0.38,0.0,31.0,14.0,3.0,6.0,27.0,23.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.3199784821193634
ESP-La Liga,2324,Cádiz,Iván Alejo,ESP,MF,28.0,1995.0,30.0,21.0,1692.0,18.8,0.0,2.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.11,0.11,0.0,0.11,18.8,0.0,11.0,2.0,18.2,0.59,0.11,0.0,0.0,0.0,0.0,56.0,49.5,21,71.0,3,9,22.0,5,1.0,14.0,26.0,-12.0,-0.64,0.25,0.0,49.0,49.0,8.0,151.0,6.0,23.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,4.625221345711521
ESP-La Liga,2324,Cádiz,Joseba Zaldúa,ESP,"DF,MF",31.0,1992.0,13.0,9.0,704.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,1.0,0.0,0.0,0.13,0.0,0.0,,0.0,0.0,54.0,20.6,9,72.0,0,4,14.0,22,0.85,5.0,13.0,-8.0,-1.02,-0.33,0.0,14.0,4.0,2.0,16.0,1.0,13.0,,,1.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,4.091195786874143
ESP-La Liga,2324,Cádiz,Roberto Navarro,ESP,MF,21.0,2002.0,28.0,24.0,1888.0,21.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.05,0.05,0.1,0.05,0.1,21.0,1.0,30.0,9.0,30.0,1.43,0.43,0.03,0.11,0.0,0.0,67.0,55.2,24,73.0,1,4,33.0,4,0.79,11.0,32.0,-21.0,-1.0,-0.53,0.0,15.0,27.0,4.0,96.0,16.0,29.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.45253676276511
ESP-La Liga,2324,Cádiz,Rominigue Kouamé,MLI,MF,26.0,1996.0,16.0,9.0,821.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,5.0,0.0,0.0,0.55,0.0,0.0,,0.0,0.0,51.0,24.0,9,74.0,3,7,22.0,5,0.81,10.0,13.0,-3.0,-0.33,0.57,0.0,11.0,9.0,1.0,1.0,15.0,10.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,2.053430157749632
ESP-La Liga,2324,Cádiz,Rubén Alcaraz,ESP,MF,32.0,1991.0,36.0,36.0,3134.0,34.8,3.0,1.0,4.0,1.0,2.0,2.0,14.0,0.0,0.09,0.03,0.11,0.03,0.06,34.8,3.0,48.0,12.0,25.0,1.38,0.34,0.06,0.25,2.0,2.0,87.0,91.6,36,87.0,29,0,,0,0.89,26.0,49.0,-23.0,-0.66,1.23,0.0,84.0,71.0,1.0,36.0,30.0,65.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.3407167202628423
ESP-La Liga,2324,Cádiz,Rubén Sobrino,ESP,"MF,FW",31.0,1992.0,32.0,18.0,1646.0,18.3,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.05,0.05,0.0,0.05,18.3,0.0,21.0,3.0,14.3,1.15,0.16,0.0,0.0,0.0,0.0,51.0,48.1,18,72.0,2,14,25.0,3,1.0,8.0,24.0,-16.0,-0.87,-0.22,0.0,46.0,31.0,6.0,22.0,17.0,29.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.9035627737004095
ESP-La Liga,2324,Cádiz,Álex Fernández,ESP,MF,30.0,1992.0,26.0,14.0,1285.0,14.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07,14.3,0.0,7.0,1.0,14.3,0.49,0.07,0.0,0.0,0.0,0.0,49.0,37.6,14,74.0,6,12,20.0,11,0.85,6.0,20.0,-14.0,-0.98,-0.35,0.0,5.0,16.0,0.0,35.0,15.0,9.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.448200455758418
ESP-La Liga,2324,Getafe,Carles Aleñá,ESP,MF,25.0,1998.0,29.0,10.0,1020.0,11.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.09,0.09,0.18,0.09,0.18,11.3,1.0,16.0,5.0,31.3,1.41,0.44,0.06,0.2,0.0,0.0,35.0,29.8,10,58.0,0,19,23.0,5,1.1,12.0,22.0,-10.0,-0.88,-0.81,0.0,22.0,18.0,3.0,32.0,4.0,9.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.0971183074493314
ESP-La Liga,2324,Getafe,Carmona,ESP,"MF,DF",21.0,2002.0,30.0,15.0,1313.0,14.6,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.07,0.07,0.14,0.07,0.14,14.6,1.0,12.0,3.0,25.0,0.82,0.21,0.08,0.33,0.0,0.0,44.0,38.4,15,68.0,5,15,20.0,1,1.03,18.0,26.0,-8.0,-0.55,-0.38,0.0,33.0,23.0,3.0,29.0,22.0,21.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.7088062930149066
ESP-La Liga,2324,Getafe,Djené,TOG,"DF,MF",31.0,1991.0,33.0,30.0,2484.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,6.0,1.0,16.7,0.22,0.04,0.0,0.0,0.0,0.0,75.0,72.6,30,79.0,18,3,36.0,0,1.18,28.0,33.0,-5.0,-0.18,0.49,1.0,51.0,37.0,1.0,32.0,23.0,20.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.653515073403085
ESP-La Liga,2324,Getafe,Iglesias,ESP,"DF,MF",25.0,1998.0,23.0,16.0,1412.0,15.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.13,0.13,0.0,0.13,15.7,0.0,15.0,6.0,40.0,0.96,0.38,0.0,0.0,0.0,0.0,61.0,41.3,16,75.0,5,7,29.0,7,1.29,13.0,19.0,-6.0,-0.38,-0.11,0.0,17.0,10.0,1.0,62.0,16.0,21.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,1.6746048540463725
ESP-La Liga,2324,Getafe,Ilaix Moriba,GUI,MF,20.0,2003.0,14.0,8.0,605.0,6.7,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.3,0.3,0.0,0.3,6.7,0.0,4.0,1.0,25.0,0.6,0.15,0.0,0.0,0.0,0.0,43.0,17.7,8,63.0,0,6,17.0,0,0.93,8.0,13.0,-5.0,-0.74,-0.52,1.0,19.0,23.0,1.0,2.0,5.0,12.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,4.7436425557826585
ESP-La Liga,2324,Getafe,Jaime Mata,ESP,"FW,MF",34.0,1988.0,35.0,22.0,1787.0,19.9,5.0,1.0,6.0,5.0,0.0,0.0,10.0,1.0,0.25,0.05,0.3,0.25,0.3,19.9,5.0,33.0,13.0,39.4,1.66,0.65,0.15,0.38,0.0,0.0,51.0,52.3,22,69.0,5,13,21.0,1,1.23,25.0,30.0,-5.0,-0.25,0.13,1.0,63.0,25.0,31.0,39.0,15.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,3.2981502533982865
ESP-La Liga,2324,Getafe,Jordi,ESP,MF,22.0,2001.0,13.0,5.0,573.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,7.0,3.0,42.9,1.1,0.47,0.0,0.0,0.0,0.0,44.0,16.8,5,69.0,0,8,29.0,11,1.23,11.0,7.0,4.0,0.63,1.13,0.0,19.0,6.0,1.0,23.0,8.0,11.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,3.2265432690555724
ESP-La Liga,2324,Getafe,Luis Milla,ESP,MF,28.0,1994.0,27.0,25.0,2115.0,23.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.04,0.04,0.0,0.04,23.5,0.0,16.0,5.0,31.3,0.68,0.21,0.0,0.0,0.0,0.0,78.0,61.8,25,83.0,16,2,23.0,0,1.07,26.0,36.0,-10.0,-0.43,-0.29,0.0,43.0,29.0,1.0,102.0,30.0,34.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.128267190492383
ESP-La Liga,2324,Getafe,Mason Greenwood,ENG,"MF,FW",21.0,2001.0,33.0,30.0,2662.0,29.6,8.0,6.0,14.0,6.0,2.0,3.0,6.0,1.0,0.27,0.2,0.47,0.2,0.41,29.6,8.0,102.0,35.0,34.3,3.45,1.18,0.08,0.23,2.0,3.0,81.0,77.8,30,86.0,22,3,27.0,0,1.18,36.0,42.0,-6.0,-0.2,0.51,0.0,39.0,42.0,1.0,108.0,3.0,6.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.817731973843541
ESP-La Liga,2324,Getafe,Nemanja Maksimović,SRB,MF,28.0,1995.0,37.0,37.0,3265.0,36.3,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.11,0.0,0.11,0.11,0.11,36.3,4.0,34.0,15.0,44.1,0.94,0.41,0.12,0.27,0.0,0.0,88.0,95.5,37,88.0,29,0,,0,1.14,38.0,52.0,-14.0,-0.39,-1.55,0.0,19.0,13.0,1.0,6.0,44.0,42.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,3.148874831222257
ESP-La Liga,2324,Getafe,Yellu Santiago,ESP,MF,19.0,2004.0,14.0,8.0,656.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.14,0.0,0.14,0.14,0.14,7.3,1.0,5.0,2.0,40.0,0.69,0.27,0.2,0.5,0.0,0.0,47.0,19.2,8,69.0,0,6,18.0,5,0.86,5.0,8.0,-3.0,-0.41,-0.12,0.0,17.0,12.0,0.0,4.0,1.0,8.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,3.719830908773611
ESP-La Liga,2324,Getafe,Óscar Rodríguez Arnaiz,ESP,"MF,FW",25.0,1998.0,24.0,9.0,967.0,10.7,2.0,1.0,3.0,2.0,0.0,0.0,9.0,0.0,0.19,0.09,0.28,0.19,0.28,10.7,2.0,34.0,10.0,29.4,3.16,0.93,0.06,0.2,0.0,0.0,40.0,28.3,9,69.0,1,15,23.0,9,1.13,13.0,11.0,2.0,0.19,0.7,0.0,20.0,15.0,1.0,17.0,6.0,12.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.966687298270122
ESP-La Liga,2324,Girona,Aleix García,ESP,MF,26.0,1997.0,37.0,36.0,3199.0,35.5,3.0,6.0,9.0,3.0,0.0,0.0,4.0,1.0,0.08,0.17,0.25,0.08,0.25,35.5,3.0,39.0,12.0,30.8,1.1,0.34,0.08,0.25,0.0,0.0,86.0,93.5,36,88.0,33,1,18.0,0,2.11,78.0,44.0,34.0,0.96,-1.08,0.0,29.0,36.0,1.0,188.0,36.0,30.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,1.6744166842176649
ESP-La Liga,2324,Girona,Iván Martín,ESP,MF,24.0,1999.0,36.0,33.0,2729.0,30.3,5.0,4.0,9.0,5.0,0.0,0.0,5.0,0.0,0.16,0.13,0.3,0.16,0.3,30.3,5.0,19.0,11.0,57.9,0.63,0.36,0.26,0.45,0.0,0.0,76.0,79.8,33,81.0,12,3,15.0,1,2.25,71.0,35.0,36.0,1.19,0.8,0.0,27.0,34.0,4.0,10.0,23.0,25.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.3023014609536676
ESP-La Liga,2324,Girona,Miguel Gutiérrez,ESP,"DF,MF",22.0,2001.0,35.0,35.0,3032.0,33.7,2.0,7.0,9.0,2.0,0.0,0.0,4.0,0.0,0.06,0.21,0.27,0.06,0.27,33.7,2.0,34.0,5.0,14.7,1.01,0.15,0.06,0.4,0.0,0.0,87.0,88.7,35,87.0,30,0,,1,2.14,73.0,39.0,34.0,1.01,-0.15,0.0,27.0,26.0,6.0,97.0,24.0,17.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,1.949221614765202
ESP-La Liga,2324,Girona,Pablo Torre,ESP,MF,20.0,2003.0,26.0,4.0,701.0,7.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,7.8,0.0,13.0,1.0,7.7,1.67,0.13,0.0,0.0,0.0,0.0,27.0,20.5,4,66.0,0,22,20.0,10,2.08,14.0,10.0,4.0,0.51,-0.64,0.0,8.0,21.0,0.0,7.0,4.0,2.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Interior ofensivo,3.9921591318923575
ESP-La Liga,2324,Girona,Portu,ESP,"MF,FW",31.0,1992.0,33.0,11.0,1188.0,13.2,7.0,5.0,12.0,7.0,0.0,0.0,3.0,0.0,0.53,0.38,0.91,0.53,0.91,13.2,7.0,21.0,11.0,52.4,1.59,0.83,0.33,0.64,0.0,0.0,36.0,34.7,11,68.0,1,22,20.0,2,2.12,33.0,15.0,18.0,1.36,0.52,0.0,18.0,16.0,9.0,18.0,4.0,13.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.639854055487393
ESP-La Liga,2324,Girona,Sávio,BRA,"MF,FW",19.0,2004.0,37.0,35.0,2976.0,33.1,9.0,10.0,19.0,9.0,0.0,0.0,5.0,0.0,0.27,0.3,0.57,0.27,0.57,33.1,9.0,45.0,20.0,44.4,1.36,0.6,0.2,0.45,0.0,0.0,80.0,87.0,35,83.0,15,2,33.0,0,2.11,74.0,39.0,35.0,1.06,0.25,0.0,30.0,66.0,16.0,122.0,20.0,26.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,1.9893670337474962
ESP-La Liga,2324,Girona,Valery Fernández,ESP,MF,23.0,1999.0,27.0,2.0,506.0,5.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.36,0.0,0.36,0.36,0.36,5.6,2.0,5.0,2.0,40.0,0.89,0.36,0.4,1.0,0.0,0.0,19.0,14.8,2,62.0,0,25,15.0,10,2.0,11.0,10.0,1.0,0.18,-1.0,0.0,7.0,13.0,3.0,13.0,1.0,9.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Interior de conducción,3.2253265684477217
ESP-La Liga,2324,Girona,Viktor Tsyhankov,UKR,MF,25.0,1997.0,30.0,26.0,2052.0,22.8,8.0,7.0,15.0,8.0,0.0,0.0,0.0,0.0,0.35,0.31,0.66,0.35,0.66,22.8,8.0,44.0,16.0,36.4,1.93,0.7,0.18,0.5,0.0,0.0,68.0,60.0,26,76.0,4,4,22.0,0,2.17,49.0,26.0,23.0,1.01,-0.04,0.0,14.0,41.0,3.0,61.0,10.0,20.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.111130685767669
ESP-La Liga,2324,Girona,Yan Couto,BRA,"MF,DF",21.0,2002.0,34.0,24.0,2245.0,24.9,1.0,8.0,9.0,1.0,0.0,0.0,8.0,0.0,0.04,0.32,0.36,0.04,0.36,24.9,1.0,29.0,11.0,37.9,1.16,0.44,0.03,0.09,0.0,0.0,66.0,65.6,24,83.0,15,10,25.0,1,2.21,56.0,31.0,25.0,1.0,-0.07,0.0,34.0,42.0,8.0,111.0,10.0,33.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.6192982693408693
ESP-La Liga,2324,Girona,Yangel Herrera,VEN,MF,25.0,1998.0,29.0,27.0,2107.0,23.4,5.0,0.0,5.0,5.0,0.0,0.0,9.0,0.0,0.21,0.0,0.21,0.21,0.21,23.4,5.0,52.0,18.0,34.6,2.22,0.77,0.1,0.28,0.0,0.0,73.0,61.6,27,77.0,9,2,15.0,1,2.31,53.0,26.0,27.0,1.15,0.33,0.0,65.0,62.0,2.0,29.0,25.0,38.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,3.109844698652345
ESP-La Liga,2324,Granada,Antonio Puertas,ESP,"MF,FW",31.0,1992.0,27.0,6.0,730.0,8.1,0.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.25,0.25,0.0,0.25,8.1,0.0,19.0,5.0,26.3,2.34,0.62,0.0,0.0,0.0,2.0,27.0,21.3,6,74.0,1,21,14.0,5,0.39,14.0,23.0,-9.0,-1.11,-0.04,0.0,19.0,12.0,6.0,20.0,7.0,7.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Interior de conducción,3.1022504713553873
ESP-La Liga,2324,Granada,Bryan Zaragoza,ESP,"MF,FW",21.0,2001.0,21.0,18.0,1638.0,18.2,6.0,2.0,8.0,5.0,1.0,1.0,5.0,0.0,0.33,0.11,0.44,0.27,0.38,18.2,6.0,33.0,19.0,57.6,1.81,1.04,0.18,0.32,1.0,1.0,78.0,47.9,18,87.0,13,3,27.0,0,0.52,19.0,37.0,-18.0,-0.99,0.17,0.0,12.0,33.0,14.0,99.0,3.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.4689318625746144
ESP-La Liga,2324,Granada,Facundo Pellistri,URU,"MF,FW",21.0,2001.0,15.0,14.0,1232.0,13.7,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.15,0.07,0.22,0.15,0.22,13.7,2.0,17.0,6.0,35.3,1.24,0.44,0.12,0.33,0.0,0.0,82.0,36.0,14,85.0,6,1,45.0,0,0.6,13.0,31.0,-18.0,-1.31,-0.37,1.0,21.0,21.0,5.0,30.0,4.0,19.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,1.9200329082999543
ESP-La Liga,2324,Granada,Gerard Gumbau,ESP,MF,28.0,1994.0,35.0,31.0,2674.0,29.7,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.1,0.1,0.0,0.1,29.7,0.0,45.0,9.0,20.0,1.51,0.3,0.0,0.0,0.0,0.0,76.0,78.2,31,83.0,18,4,24.0,0,0.51,30.0,65.0,-35.0,-1.18,-0.45,0.0,62.0,26.0,0.0,150.0,26.0,33.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.9167952482716077
ESP-La Liga,2324,Granada,Gonzalo Villar,ESP,MF,25.0,1998.0,35.0,21.0,1803.0,20.0,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,0.05,0.15,0.2,0.05,0.2,20.0,1.0,22.0,5.0,22.7,1.1,0.25,0.05,0.2,0.0,0.0,52.0,52.7,21,69.0,4,14,26.0,0,0.49,21.0,42.0,-21.0,-1.05,0.06,0.0,45.0,66.0,2.0,24.0,7.0,33.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Interior de conducción,2.8742146440213756
ESP-La Liga,2324,Granada,José Callejón,ESP,"MF,FW",36.0,1987.0,25.0,7.0,803.0,8.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,8.9,0.0,11.0,3.0,27.3,1.23,0.34,0.0,0.0,0.0,0.0,32.0,23.5,7,65.0,0,18,19.0,13,0.72,8.0,21.0,-13.0,-1.46,-0.49,0.0,12.0,21.0,3.0,35.0,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Interior de conducción,2.691010306924728
ESP-La Liga,2324,Granada,Kamil Jóźwiak,POL,MF,25.0,1998.0,11.0,7.0,571.0,6.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.16,0.16,0.0,0.16,6.3,0.0,4.0,1.0,25.0,0.63,0.16,0.0,0.0,0.0,0.0,52.0,16.7,7,74.0,1,4,13.0,1,0.82,8.0,9.0,-1.0,-0.16,1.11,0.0,13.0,12.0,2.0,6.0,2.0,10.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Interior de conducción,3.090860761539859
ESP-La Liga,2324,Granada,Martin Hongla,CMR,"MF,DF",25.0,1998.0,13.0,6.0,562.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,3.0,1.0,33.3,0.48,0.16,0.0,0.0,0.0,0.0,43.0,16.4,6,70.0,1,7,20.0,3,0.69,5.0,16.0,-11.0,-1.76,-0.82,0.0,7.0,1.0,0.0,2.0,5.0,3.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Carrilero,3.7813457885344106
ESP-La Liga,2324,Granada,Myrto Uzuni,ALB,"FW,MF",28.0,1995.0,34.0,28.0,2448.0,27.2,11.0,1.0,12.0,7.0,4.0,5.0,3.0,0.0,0.4,0.04,0.44,0.26,0.29,27.2,11.0,64.0,29.0,45.3,2.35,1.07,0.17,0.38,4.0,5.0,72.0,71.6,28,81.0,11,6,32.0,1,0.62,30.0,53.0,-23.0,-0.85,0.82,0.0,26.0,19.0,18.0,11.0,3.0,13.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,2.940102461425842
ESP-La Liga,2324,Granada,Sergio Ruiz,ESP,MF,28.0,1994.0,35.0,30.0,2494.0,27.7,0.0,4.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.14,0.14,0.0,0.14,27.7,0.0,13.0,1.0,7.7,0.47,0.04,0.0,0.0,0.0,0.0,71.0,72.9,30,80.0,14,5,20.0,1,0.58,28.0,57.0,-29.0,-1.05,0.12,0.0,44.0,66.0,0.0,17.0,27.0,47.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.3042929023409364
ESP-La Liga,2324,Granada,Álvaro Carreras,ESP,"MF,FW",20.0,2003.0,13.0,5.0,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,7.0,1.0,14.3,1.33,0.19,0.0,0.0,0.0,0.0,37.0,13.9,5,67.0,0,8,18.0,2,0.46,10.0,11.0,-1.0,-0.19,1.03,0.0,6.0,11.0,1.0,15.0,8.0,7.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Pivote destructor,2.9229458627730867
ESP-La Liga,2324,Granada,Óscar Melendo,ESP,"MF,FW",25.0,1997.0,26.0,15.0,1122.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.0,2.0,33.3,0.48,0.16,0.0,0.0,0.0,0.0,43.0,32.8,15,63.0,0,11,16.0,10,0.31,12.0,23.0,-11.0,-0.88,0.29,0.0,11.0,37.0,1.0,9.0,4.0,6.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,3.965193436495438
ESP-La Liga,2324,Las Palmas,Alberto Moleiro,ESP,"MF,FW",19.0,2003.0,28.0,21.0,1803.0,20.0,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,0.15,0.15,0.3,0.15,0.3,20.0,3.0,33.0,10.0,30.3,1.65,0.5,0.09,0.3,0.0,0.0,64.0,52.7,21,77.0,9,7,27.0,0,1.04,22.0,28.0,-6.0,-0.3,0.15,0.0,17.0,18.0,2.0,27.0,7.0,6.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Interior ofensivo,1.9804305851125568
ESP-La Liga,2324,Las Palmas,Enzo Loiodice,FRA,MF,22.0,2000.0,34.0,19.0,1790.0,19.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.05,0.0,0.05,19.9,0.0,16.0,6.0,37.5,0.8,0.3,0.0,0.0,0.0,0.0,53.0,52.3,19,76.0,4,15,23.0,4,1.18,16.0,19.0,-3.0,-0.15,0.46,0.0,32.0,38.0,1.0,23.0,12.0,35.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Pivote destructor,2.390869764868367
ESP-La Liga,2324,Las Palmas,Javier Muñoz,ESP,MF,28.0,1995.0,37.0,30.0,2640.0,29.3,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,0.07,0.1,0.17,0.07,0.17,29.3,2.0,38.0,9.0,23.7,1.3,0.31,0.05,0.22,0.0,0.0,71.0,77.2,30,83.0,16,7,21.0,0,1.05,26.0,36.0,-10.0,-0.34,0.12,0.0,37.0,16.0,2.0,47.0,20.0,23.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,1.5911974728287948
ESP-La Liga,2324,Las Palmas,Jonathan Viera,ESP,"MF,FW",33.0,1989.0,9.0,7.0,617.0,6.9,2.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.29,0.15,0.44,0.0,0.15,6.9,2.0,14.0,6.0,42.9,2.04,0.88,0.14,0.33,2.0,2.0,69.0,18.0,7,82.0,3,2,22.0,0,1.22,3.0,7.0,-4.0,-0.58,-0.26,0.0,3.0,17.0,1.0,16.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Interior ofensivo,3.4125740232163486
ESP-La Liga,2324,Las Palmas,Kirian Rodríguez,ESP,MF,27.0,1996.0,37.0,36.0,3211.0,35.7,6.0,2.0,8.0,6.0,0.0,0.0,8.0,0.0,0.17,0.06,0.22,0.17,0.22,35.7,6.0,43.0,14.0,32.6,1.21,0.39,0.14,0.43,0.0,0.0,87.0,93.9,36,88.0,29,1,45.0,0,1.08,32.0,44.0,-12.0,-0.34,0.52,0.0,23.0,37.0,1.0,25.0,26.0,33.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Carrilero,2.2488258827570937
