league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,entrena,confianza,cluster,perfil,dist_centroide
ENG-Premier League,2526,Burnley,Loum Tchaouna,FRA,"MF,FW",21.0,2003.0,29.0,14.0,1272.0,14.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.14,0.07,0.21,0.14,0.21,14.1,2.0,23.0,9.0,39.1,1.63,0.64,0.09,0.22,0.0,0.0,44.0,37.2,14,71.0,2,15,18.0,9,0.41,13.0,24.0,-11.0,-0.78,0.31,0.0,12.0,16.0,1.0,34.0,2.0,9.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.815941195263169
ENG-Premier League,2526,Burnley,Lyle Foster,RSA,"FW,MF",24.0,2000.0,26.0,15.0,1371.0,15.2,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.2,0.13,0.33,0.2,0.33,15.2,3.0,20.0,6.0,30.0,1.31,0.39,0.15,0.5,0.0,0.0,53.0,40.1,15,75.0,3,11,22.0,2,0.58,11.0,30.0,-19.0,-1.25,-0.46,0.0,22.0,13.0,11.0,6.0,4.0,12.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.541688467633897
ENG-Premier League,2526,Burnley,Marcus Edwards,ENG,"MF,FW",26.0,1998.0,23.0,11.0,1067.0,11.9,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.08,0.25,0.34,0.08,0.34,11.9,1.0,23.0,6.0,26.1,1.94,0.51,0.04,0.17,0.0,0.0,46.0,31.2,11,79.0,2,12,16.0,12,0.48,14.0,18.0,-4.0,-0.34,0.92,0.0,7.0,18.0,1.0,19.0,3.0,6.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,2.28254973906003
ENG-Premier League,2526,Burnley,Zian Flemming,NED,FW,26.0,1998.0,29.0,21.0,1769.0,19.7,11.0,0.0,11.0,9.0,2.0,2.0,5.0,0.0,0.56,0.0,0.56,0.46,0.46,19.7,11.0,52.0,21.0,40.4,2.65,1.07,0.21,0.52,2.0,2.0,61.0,51.7,21,79.0,6,8,13.0,3,0.66,23.0,35.0,-12.0,-0.61,0.75,0.0,51.0,26.0,3.0,6.0,6.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.7033936677595958
ENG-Premier League,2526,Chelsea,João Pedro,BRA,"FW,MF",23.0,2001.0,35.0,31.0,2661.0,29.6,15.0,5.0,20.0,15.0,0.0,0.0,5.0,0.0,0.51,0.17,0.68,0.51,0.68,29.6,15.0,73.0,28.0,38.4,2.47,0.95,0.21,0.54,0.0,0.0,76.0,77.8,31,82.0,14,4,31.0,0,1.4,48.0,36.0,12.0,0.41,1.12,0.0,38.0,55.0,16.0,18.0,6.0,17.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,1.7762613563272693
ENG-Premier League,2526,Chelsea,Liam Delap,ENG,FW,22.0,2003.0,28.0,12.0,1107.0,12.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08,12.3,1.0,36.0,11.0,30.6,2.93,0.89,0.03,0.09,0.0,0.0,40.0,32.4,12,67.0,3,16,19.0,1,1.32,19.0,18.0,1.0,0.08,-0.11,0.0,25.0,19.0,5.0,6.0,1.0,3.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.465525111332276
ENG-Premier League,2526,Chelsea,Pedro Neto,POR,"MF,FW",25.0,2000.0,34.0,30.0,2631.0,29.2,5.0,6.0,11.0,5.0,0.0,0.0,4.0,1.0,0.17,0.21,0.38,0.17,0.38,29.2,5.0,46.0,13.0,28.3,1.57,0.44,0.11,0.38,0.0,0.0,77.0,76.9,30,82.0,16,4,46.0,0,1.41,45.0,33.0,12.0,0.41,1.09,1.0,17.0,25.0,6.0,184.0,6.0,11.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.6670567609372162
ENG-Premier League,2526,Crystal Palace,Brennan Johnson,WAL,"MF,FW",24.0,2001.0,18.0,13.0,1112.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,12.4,0.0,17.0,3.0,17.6,1.38,0.24,0.0,0.0,0.0,0.0,62.0,32.5,13,76.0,4,5,24.0,1,1.0,7.0,19.0,-12.0,-0.97,-1.05,0.0,18.0,11.0,6.0,45.0,2.0,7.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,3.1842606501867343
ENG-Premier League,2526,Crystal Palace,Jean-Philippe Mateta,FRA,FW,28.0,1997.0,32.0,25.0,2218.0,24.6,12.0,0.0,12.0,8.0,4.0,4.0,2.0,0.0,0.49,0.0,0.49,0.32,0.32,24.6,12.0,63.0,32.0,50.8,2.56,1.3,0.19,0.38,4.0,4.0,69.0,64.9,25,81.0,12,7,27.0,0,1.09,23.0,29.0,-6.0,-0.24,0.06,0.0,21.0,19.0,18.0,11.0,6.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.3956278789884746
ENG-Premier League,2526,Crystal Palace,Justin Devenny,NIR,"MF,FW",21.0,2003.0,21.0,7.0,796.0,8.8,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,8.8,1.0,13.0,4.0,30.8,1.47,0.45,0.08,0.25,1.0,1.0,38.0,23.3,7,84.0,3,14,15.0,15,1.29,7.0,15.0,-8.0,-0.9,-0.84,0.0,11.0,10.0,1.0,17.0,1.0,11.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Extremo de presión,2.736301253360548
ENG-Premier League,2526,Crystal Palace,Jørgen Strand Larsen,NOR,FW,25.0,2000.0,14.0,12.0,903.0,10.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.3,0.0,0.3,0.3,0.3,10.0,3.0,23.0,7.0,30.4,2.29,0.7,0.13,0.43,0.0,0.0,65.0,26.4,12,71.0,3,2,26.0,0,1.14,12.0,15.0,-3.0,-0.3,-0.05,0.0,21.0,10.0,1.0,0.0,1.0,0.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,3.3532783556856742
ENG-Premier League,2526,Crystal Palace,Yéremy Pino,ESP,"MF,FW",22.0,2002.0,34.0,26.0,2080.0,23.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.09,0.09,0.17,0.09,0.17,23.1,2.0,45.0,11.0,24.4,1.95,0.48,0.04,0.18,0.0,0.0,61.0,60.8,26,73.0,4,8,23.0,2,1.15,20.0,28.0,-8.0,-0.35,-0.21,0.0,30.0,24.0,10.0,79.0,8.0,20.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,1.8652457463205638
ENG-Premier League,2526,Everton,Beto,GNB,FW,27.0,1998.0,37.0,17.0,1568.0,17.4,9.0,1.0,10.0,9.0,0.0,0.0,3.0,0.0,0.52,0.06,0.57,0.52,0.57,17.4,9.0,43.0,17.0,39.5,2.47,0.98,0.21,0.53,0.0,0.0,42.0,45.8,17,71.0,1,20,18.0,0,1.32,25.0,19.0,6.0,0.34,0.78,0.0,32.0,12.0,9.0,2.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.118911221706079
ENG-Premier League,2526,Everton,Thierno Barry,FRA,FW,22.0,2002.0,38.0,21.0,1914.0,21.3,8.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,0.38,0.0,0.38,0.38,0.38,21.3,8.0,38.0,14.0,36.8,1.79,0.66,0.21,0.57,0.0,0.0,50.0,56.0,21,76.0,3,17,19.0,0,1.29,24.0,34.0,-10.0,-0.47,-0.89,0.0,46.0,8.0,13.0,4.0,5.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.7954862352509093
ENG-Premier League,2526,Fulham,Raúl Jiménez,MEX,FW,34.0,1991.0,36.0,27.0,2189.0,24.3,9.0,3.0,12.0,5.0,4.0,4.0,5.0,0.0,0.37,0.12,0.49,0.21,0.33,24.3,9.0,73.0,18.0,24.7,3.0,0.74,0.12,0.5,4.0,4.0,61.0,64.0,27,75.0,10,9,17.0,0,1.44,34.0,29.0,5.0,0.21,0.86,0.0,46.0,34.0,20.0,7.0,7.0,20.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.523680212930012
ENG-Premier League,2526,Fulham,Rodrigo Muniz,BRA,FW,24.0,2001.0,21.0,10.0,1000.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.09,0.09,0.18,0.09,0.18,11.1,1.0,32.0,5.0,15.6,2.88,0.45,0.03,0.2,0.0,0.0,48.0,29.2,10,74.0,1,11,23.0,0,1.38,10.0,12.0,-2.0,-0.18,-0.11,0.0,21.0,18.0,5.0,2.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,3.141006609624487
ENG-Premier League,2526,Leeds United,Brenden Aaronson,USA,"MF,FW",24.0,2000.0,37.0,30.0,2449.0,27.2,4.0,5.0,9.0,4.0,0.0,0.0,3.0,0.0,0.15,0.18,0.33,0.15,0.33,27.2,4.0,47.0,17.0,36.2,1.73,0.62,0.09,0.24,0.0,0.0,66.0,71.6,30,77.0,2,7,21.0,1,1.19,35.0,31.0,4.0,0.15,1.17,0.0,20.0,51.0,5.0,37.0,17.0,27.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,1.7485725801206815
ENG-Premier League,2526,Leeds United,Daniel James,WAL,"FW,MF",27.0,1997.0,19.0,6.0,559.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,14.0,3.0,21.4,2.25,0.48,0.0,0.0,0.0,0.0,29.0,16.3,6,61.0,0,13,15.0,4,1.0,0.0,16.0,-16.0,-2.58,-2.86,0.0,1.0,8.0,1.0,50.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Extremo centrador,3.8242661949424592
ENG-Premier League,2526,Leeds United,Dominic Calvert-Lewin,ENG,FW,28.0,1997.0,35.0,30.0,2721.0,30.2,14.0,1.0,15.0,10.0,4.0,5.0,3.0,0.0,0.46,0.03,0.5,0.33,0.36,30.2,14.0,73.0,34.0,46.6,2.41,1.12,0.19,0.41,4.0,5.0,78.0,79.6,30,87.0,17,5,25.0,0,1.23,42.0,34.0,8.0,0.26,2.2,0.0,45.0,37.0,26.0,9.0,5.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,1.7459313490033155
ENG-Premier League,2526,Leeds United,Lukas Nmecha,GER,FW,26.0,1998.0,31.0,10.0,1083.0,12.0,6.0,1.0,7.0,4.0,2.0,3.0,0.0,0.0,0.5,0.08,0.58,0.33,0.42,12.0,6.0,30.0,16.0,53.3,2.49,1.33,0.2,0.38,2.0,3.0,35.0,31.7,10,71.0,1,21,18.0,3,1.13,14.0,23.0,-9.0,-0.75,-0.82,0.0,18.0,18.0,3.0,10.0,3.0,7.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.0701670462336734
ENG-Premier League,2526,Leeds United,Noah Okafor,SUI,"FW,MF",25.0,2000.0,28.0,19.0,1561.0,17.3,8.0,1.0,9.0,8.0,0.0,0.0,3.0,0.0,0.46,0.06,0.52,0.46,0.52,17.3,8.0,35.0,15.0,42.9,2.02,0.86,0.23,0.53,0.0,0.0,56.0,45.6,19,72.0,1,9,22.0,1,1.32,29.0,26.0,3.0,0.17,0.66,0.0,18.0,14.0,0.0,36.0,12.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,3.0920098926288673
ENG-Premier League,2526,Leeds United,Wilfried Gnonto,ITA,FW,21.0,2003.0,23.0,4.0,537.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.17,0.17,0.0,0.17,6.0,0.0,10.0,0.0,0.0,1.68,0.0,0.0,,0.0,0.0,23.0,15.7,4,59.0,0,19,16.0,8,1.22,11.0,14.0,-3.0,-0.5,-0.38,0.0,7.0,11.0,0.0,20.0,3.0,13.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Extremo de presión,4.318487704788839
ENG-Premier League,2526,Liverpool,Alexander Isak,SWE,FW,25.0,1999.0,14.0,8.0,699.0,7.8,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.39,0.13,0.52,0.39,0.52,7.8,3.0,17.0,6.0,35.3,2.19,0.77,0.18,0.5,0.0,0.0,50.0,20.4,8,74.0,0,6,17.0,2,1.71,7.0,9.0,-2.0,-0.26,-0.65,0.0,5.0,1.0,0.0,2.0,0.0,6.0,,,0.0,,,,,,,,,,,,,,,,False,baja,2,Extremo centrador,4.08849607147829
ENG-Premier League,2526,Liverpool,Cody Gakpo,NED,"MF,FW",26.0,1999.0,36.0,32.0,2737.0,30.4,7.0,5.0,12.0,7.0,0.0,0.0,3.0,0.0,0.23,0.16,0.39,0.23,0.39,30.4,7.0,87.0,21.0,24.1,2.86,0.69,0.08,0.33,0.0,0.0,76.0,80.0,32,82.0,16,4,28.0,0,1.5,48.0,39.0,9.0,0.3,0.16,0.0,42.0,44.0,30.0,86.0,12.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.847956628660731
ENG-Premier League,2526,Liverpool,Hugo Ekitike,FRA,FW,23.0,2002.0,28.0,21.0,1803.0,20.0,11.0,4.0,15.0,11.0,0.0,0.0,0.0,0.0,0.55,0.2,0.75,0.55,0.75,20.0,11.0,65.0,19.0,29.2,3.24,0.95,0.17,0.58,0.0,0.0,64.0,52.7,21,77.0,6,7,26.0,1,1.68,35.0,25.0,10.0,0.5,0.5,0.0,35.0,12.0,10.0,7.0,4.0,7.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.328930230509378
ENG-Premier League,2526,Manchester City,Antoine Semenyo,GHA,"MF,FW",25.0,2000.0,17.0,17.0,1397.0,15.5,7.0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,0.45,0.06,0.52,0.45,0.52,15.5,7.0,34.0,14.0,41.2,2.19,0.9,0.21,0.5,0.0,0.0,82.0,40.8,17,82.0,9,0,,0,2.06,28.0,14.0,14.0,0.9,-0.34,0.0,17.0,7.0,7.0,21.0,6.0,11.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.3777834085449037
ENG-Premier League,2526,Manchester City,Erling Haaland,NOR,FW,25.0,2000.0,35.0,34.0,2953.0,32.8,27.0,8.0,35.0,24.0,3.0,4.0,2.0,0.0,0.82,0.24,1.07,0.73,0.98,32.8,27.0,126.0,59.0,46.8,3.84,1.8,0.21,0.46,3.0,4.0,84.0,86.3,34,86.0,26,1,18.0,1,2.06,69.0,32.0,37.0,1.13,0.16,0.0,24.0,25.0,5.0,3.0,4.0,7.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.6260120641135263
ENG-Premier League,2526,Manchester City,Jeremy Doku,BEL,"MF,FW",23.0,2002.0,30.0,19.0,1784.0,19.8,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.25,0.5,19.8,5.0,39.0,15.0,38.5,1.97,0.76,0.13,0.33,0.0,0.0,59.0,52.2,19,80.0,5,11,25.0,1,1.87,43.0,18.0,25.0,1.26,0.33,0.0,23.0,61.0,3.0,62.0,12.0,16.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,1.5161780343331663
ENG-Premier League,2526,Manchester City,Omar Marmoush,EGY,"FW,MF",26.0,1999.0,21.0,8.0,700.0,7.8,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,0.39,0.39,0.77,0.39,0.77,7.8,3.0,30.0,9.0,30.0,3.86,1.16,0.1,0.33,0.0,0.0,33.0,20.5,8,65.0,0,13,14.0,7,2.05,15.0,5.0,10.0,1.29,0.23,0.0,10.0,21.0,6.0,12.0,2.0,8.0,,,0.0,,,,,,,,,,,,,,,,False,baja,4,Extremo regateador,3.1994431832181203
ENG-Premier League,2526,Manchester City,Oscar Bobb,NOR,"MF,FW",22.0,2003.0,9.0,5.0,468.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.19,0.0,0.19,5.2,0.0,4.0,0.0,0.0,0.77,0.0,0.0,,0.0,0.0,52.0,13.7,5,78.0,2,4,20.0,4,1.67,10.0,5.0,5.0,0.96,-0.17,0.0,5.0,9.0,0.0,5.0,3.0,5.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Extremo de presión,4.2754697872280465
ENG-Premier League,2526,Manchester Utd,Benjamin Šeško,SVN,FW,22.0,2003.0,30.0,17.0,1643.0,18.3,11.0,1.0,12.0,11.0,0.0,0.0,2.0,0.0,0.6,0.05,0.66,0.6,0.66,18.3,11.0,61.0,34.0,55.7,3.34,1.86,0.18,0.32,0.0,0.0,55.0,48.0,17,79.0,8,13,23.0,1,1.8,37.0,30.0,7.0,0.38,-0.22,0.0,17.0,6.0,7.0,2.0,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.491141597258602
ENG-Premier League,2526,Manchester Utd,Bryan Mbeumo,CMR,"MF,FW",25.0,1999.0,33.0,31.0,2609.0,29.0,11.0,3.0,14.0,11.0,0.0,0.0,4.0,0.0,0.38,0.1,0.48,0.38,0.48,29.0,11.0,73.0,32.0,43.8,2.52,1.1,0.15,0.34,0.0,0.0,79.0,76.3,31,83.0,13,2,19.0,0,1.97,57.0,36.0,21.0,0.72,0.95,0.0,23.0,28.0,7.0,105.0,7.0,11.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.8226285184577997
ENG-Premier League,2526,Manchester Utd,Joshua Zirkzee,NED,"FW,MF",24.0,2001.0,24.0,5.0,626.0,7.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.29,0.14,0.43,0.29,0.43,7.0,2.0,25.0,9.0,36.0,3.59,1.29,0.08,0.22,0.0,0.0,26.0,18.3,5,73.0,2,19,14.0,12,1.79,9.0,8.0,1.0,0.14,-0.44,0.0,8.0,6.0,1.0,5.0,1.0,6.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Nueve goleador,2.579896593395968
ENG-Premier League,2526,Manchester Utd,Matheus Cunha,BRA,"MF,FW",26.0,1999.0,33.0,29.0,2494.0,27.7,10.0,2.0,12.0,10.0,0.0,0.0,4.0,0.0,0.36,0.07,0.43,0.36,0.43,27.7,10.0,90.0,35.0,38.9,3.25,1.26,0.11,0.29,0.0,0.0,76.0,72.9,29,83.0,16,4,24.0,1,1.88,48.0,35.0,13.0,0.47,-0.11,0.0,28.0,54.0,2.0,49.0,21.0,23.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.206096607529946
ENG-Premier League,2526,Newcastle,Anthony Elanga,SWE,"FW,MF",23.0,2002.0,32.0,14.0,1319.0,14.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,14.7,0.0,17.0,4.0,23.5,1.16,0.27,0.0,0.0,0.0,0.0,41.0,38.6,14,70.0,2,18,19.0,2,1.13,20.0,28.0,-8.0,-0.55,-0.8,0.0,8.0,25.0,2.0,83.0,3.0,11.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,3.043363641278243
ENG-Premier League,2526,Newcastle,Anthony Gordon,ENG,FW,24.0,2001.0,26.0,24.0,1795.0,19.9,6.0,2.0,8.0,3.0,3.0,3.0,3.0,1.0,0.3,0.1,0.4,0.15,0.25,19.9,6.0,48.0,20.0,41.7,2.41,1.0,0.13,0.3,3.0,3.0,69.0,52.5,24,74.0,4,2,13.0,4,1.31,24.0,28.0,-4.0,-0.2,-0.31,0.0,13.0,40.0,5.0,69.0,3.0,13.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.933679978494398
ENG-Premier League,2526,Newcastle,Harvey Barnes,ENG,"FW,MF",27.0,1997.0,37.0,19.0,1966.0,21.8,7.0,1.0,8.0,7.0,0.0,0.0,1.0,0.0,0.32,0.05,0.37,0.32,0.37,21.8,7.0,58.0,21.0,36.2,2.66,0.96,0.12,0.33,0.0,0.0,53.0,57.5,19,79.0,7,18,26.0,1,1.24,35.0,31.0,4.0,0.18,0.55,0.0,17.0,23.0,3.0,74.0,3.0,5.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,2.3604877076349537
ENG-Premier League,2526,Newcastle,Jacob Murphy,ENG,"FW,MF",30.0,1995.0,33.0,19.0,1617.0,18.0,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,0.17,0.11,0.28,0.17,0.28,18.0,3.0,42.0,13.0,31.0,2.34,0.72,0.07,0.23,0.0,0.0,49.0,47.3,19,69.0,1,14,21.0,3,1.27,24.0,19.0,5.0,0.28,0.63,0.0,9.0,13.0,5.0,125.0,6.0,12.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.6031314180071348
ENG-Premier League,2526,Newcastle,Nick Woltemade,GER,"FW,MF",23.0,2002.0,33.0,24.0,1902.0,21.1,8.0,3.0,11.0,7.0,1.0,1.0,0.0,0.0,0.38,0.14,0.52,0.33,0.47,21.1,8.0,32.0,13.0,40.6,1.51,0.62,0.25,0.62,1.0,1.0,58.0,55.6,24,73.0,3,9,16.0,1,1.24,31.0,29.0,2.0,0.09,0.33,0.0,20.0,20.0,8.0,3.0,5.0,13.0,,,1.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.301483367113519
ENG-Premier League,2526,Newcastle,William Osula,DEN,FW,21.0,2003.0,24.0,8.0,819.0,9.1,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.77,0.0,0.77,0.77,0.77,9.1,7.0,23.0,12.0,52.2,2.53,1.32,0.3,0.58,0.0,0.0,34.0,23.9,8,77.0,2,16,13.0,2,1.04,11.0,14.0,-3.0,-0.33,-0.36,0.0,24.0,16.0,2.0,3.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,3.4503852628358036
ENG-Premier League,2526,Newcastle,Yoane Wissa,COD,FW,28.0,1996.0,19.0,4.0,531.0,5.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.17,0.17,0.34,0.17,0.34,5.9,1.0,13.0,5.0,38.5,2.2,0.85,0.08,0.2,0.0,0.0,28.0,15.5,4,70.0,0,15,17.0,4,1.11,10.0,11.0,-1.0,-0.17,-0.14,0.0,6.0,2.0,4.0,1.0,0.0,5.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,3.4087448395761726
ENG-Premier League,2526,Nottingham,Chris Wood,NZL,FW,33.0,1991.0,15.0,11.0,901.0,10.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3,10.0,3.0,23.0,9.0,39.1,2.3,0.9,0.13,0.33,0.0,0.0,60.0,26.3,11,74.0,0,4,22.0,0,1.13,14.0,14.0,0.0,0.0,0.11,0.0,6.0,6.0,4.0,1.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.991162238461199
ENG-Premier League,2526,Nottingham,Igor Jesus,BRA,FW,24.0,2001.0,37.0,28.0,2298.0,25.5,6.0,4.0,10.0,5.0,1.0,1.0,2.0,0.0,0.23,0.16,0.39,0.2,0.35,25.5,6.0,70.0,21.0,30.0,2.74,0.82,0.09,0.29,1.0,1.0,62.0,67.2,28,74.0,5,9,24.0,0,1.19,35.0,37.0,-2.0,-0.08,0.0,0.0,42.0,40.0,11.0,10.0,2.0,16.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.0663251347603024
ENG-Premier League,2526,Nottingham,Taiwo Awoniyi,NGA,FW,27.0,1997.0,17.0,3.0,494.0,5.5,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.73,0.18,0.91,0.73,0.91,5.5,4.0,15.0,8.0,53.3,2.73,1.46,0.27,0.5,0.0,0.0,29.0,14.4,3,69.0,1,14,21.0,8,1.18,9.0,4.0,5.0,0.91,1.16,0.0,10.0,7.0,6.0,1.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Nueve goleador,2.487732279783714
ENG-Premier League,2526,Sunderland,Bertrand Traoré,BFA,"MF,FW",29.0,1995.0,12.0,9.0,632.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.14,0.0,0.14,0.14,0.14,7.0,1.0,12.0,6.0,50.0,1.71,0.85,0.08,0.17,0.0,0.0,53.0,18.5,9,64.0,0,3,19.0,4,1.75,7.0,9.0,-2.0,-0.28,-0.16,0.0,11.0,12.0,1.0,13.0,2.0,4.0,,,0.0,,,,,,,,,,,,,,,,False,baja,3,Extremo de presión,2.884812202769708
ENG-Premier League,2526,Sunderland,Brian Brobbey,NED,FW,23.0,2002.0,31.0,22.0,1927.0,21.4,7.0,1.0,8.0,7.0,0.0,0.0,6.0,0.0,0.33,0.05,0.37,0.33,0.37,21.4,7.0,36.0,18.0,50.0,1.68,0.84,0.19,0.39,0.0,0.0,62.0,56.3,22,78.0,6,9,22.0,2,1.29,20.0,30.0,-10.0,-0.47,-0.71,0.0,33.0,37.0,8.0,2.0,0.0,2.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.5847045531722883
ENG-Premier League,2526,Sunderland,Chemsdine Talbi,MAR,"MF,FW",20.0,2005.0,28.0,16.0,1561.0,17.3,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.23,0.06,0.29,0.23,0.29,17.3,4.0,25.0,10.0,40.0,1.44,0.58,0.16,0.4,0.0,0.0,56.0,45.6,16,78.0,2,12,26.0,3,1.46,23.0,14.0,9.0,0.52,1.25,0.0,5.0,1.0,2.0,50.0,3.0,6.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,3.0987073813223027
